CCT	x (black body)	y (black body)	u' (black body)	v' (black body)	y (daylight)	y (TM30)
5950	0.323029233281125	0.332625844007640	0.203628835589154	0.471776124971254	0.338933012157136	0.338933012157136
5960	0.322838392769274	0.332450167325745	0.203563919591488	0.471655281565568	0.338754679940869	0.338754679940869
5970	0.322648279795422	0.332274958393826	0.203499293702740	0.471534727009951	0.338576814357915	0.338576814357915
5980	0.322458890727498	0.332100216030663	0.203434956216780	0.471414460614047	0.338399414447323	0.338399414447323
5990	0.322270221954808	0.331925939053347	0.203370905439718	0.471294481687378	0.338222479242708	0.338222479242708
6000	0.322082269887888	0.331752126277376	0.203307139689801	0.471174789539382	0.338046007772393	0.338046007772393
6010	0.321895030958374	0.331578776516748	0.203243657297312	0.471055383479436	0.337869999059553	0.337869999059553
6020	0.321708501618868	0.331405888584047	0.203180456604467	0.470936262816889	0.337694452122356	0.337694452122356
6030	0.321522678342801	0.331233461290538	0.203117535965318	0.470817426861092	0.337519365974099	0.337519365974099
6040	0.321337557624300	0.331061493446248	0.203054893745647	0.470698874921425	0.337344739623344	0.337344739623344
6050	0.321153135978060	0.330889983860056	0.202992528322877	0.470580606307326	0.337170572074052	0.337170572074052
6060	0.320969409939206	0.330718931339777	0.202930438085966	0.470462620328317	0.336996862325715	0.336996862325715
6070	0.320786376063166	0.330548334692243	0.202868621435314	0.470344916294036	0.336823609373484	0.336823609373484
6080	0.320604030925542	0.330378192723386	0.202807076782670	0.470227493514260	0.336650812208299	0.336650812208299
6090	0.320422371121980	0.330208504238316	0.202745802551033	0.470110351298931	0.336478469817010	0.336478469817010
6100	0.320241393268040	0.330039268041404	0.202684797174560	0.469993488958187	0.336306581182505	0.336306581182505
6110	0.320061093999071	0.329870482936352	0.202624059098473	0.469876905802381	0.336135145283831	0.336135145283831
6120	0.319881469970083	0.329702147726276	0.202563586778968	0.469760601142111	0.335964161096308	0.335964161096308
6130	0.319702517855622	0.329534261213777	0.202503378683124	0.469644574288245	0.335793627591656	0.335793627591656
6140	0.319524234349642	0.329366822201013	0.202443433288811	0.469528824551939	0.335623543738103	0.335623543738103
6150	0.319346616165388	0.329199829489774	0.202383749084600	0.469413351244672	0.335453908500500	0.335453908500500
6160	0.319169660035263	0.329033281881550	0.202324324569679	0.469298153678258	0.335284720840440	0.335284720840440
6170	0.318993362710712	0.328867178177603	0.202265158253761	0.469183231164877	0.335115979716359	0.335115979716359
6180	0.318817720962100	0.328701517179031	0.202206248657000	0.469068583017097	0.334947684083651	0.334947684083651
6190	0.318642731578585	0.328536297686840	0.202147594309903	0.468954208547890	0.334779832894772	0.334779832894772
6200	0.318468391368004	0.328371518502004	0.202089193753245	0.468840107070665	0.334612425099347	0.334612425099347
6210	0.318294697156752	0.328207178425535	0.202031045537986	0.468726277899278	0.334445459644272	0.334445459644272
6220	0.318121645789660	0.328043276258542	0.201973148225187	0.468612720348063	0.334278935473817	0.334278935473817
6230	0.317949234129880	0.327879810802294	0.201915500385926	0.468499433731846	0.334112851529726	0.334112851529726
6240	0.317777459058767	0.327716780858286	0.201858100601217	0.468386417365971	0.333947206751313	0.333947206751313
6250	0.317606317475763	0.327554185228290	0.201800947461929	0.468273670566314	0.333782000075564	0.333782000075564
6260	0.317435806298278	0.327392022714420	0.201744039568706	0.468161192649312	0.333617230437229	0.333617230437229
6270	0.317265922461579	0.327230292119189	0.201687375531885	0.468048982931971	0.333452896768916	0.333452896768916
6280	0.317096662918675	0.327068992245565	0.201630953971420	0.467937040731897	0.333288998001183	0.333288998001183
6290	0.316928024640201	0.326908121897025	0.201574773516802	0.467825365367306	0.333125533062633	0.333125533062633
6300	0.316760004614306	0.326747679877612	0.201518832806980	0.467713956157047	0.332962500879997	0.332962500879997
6310	0.316592599846543	0.326587664991987	0.201463130490289	0.467602812420618	0.332799900378226	0.332799900378226
6320	0.316425807359756	0.326428076045483	0.201407665224370	0.467491933478186	0.332637730480578	0.332637730480578
6330	0.316259624193968	0.326268911844154	0.201352435676095	0.467381318650603	0.332475990108699	0.332475990108699
6340	0.316094047406274	0.326110171194829	0.201297440521493	0.467270967259426	0.332314678182710	0.332314678182710
6350	0.315929074070729	0.325951852905159	0.201242678445679	0.467160878626928	0.332153793621292	0.332153793621292
6360	0.315764701278241	0.325793955783666	0.201188148142774	0.467051052076123	0.331993335341757	0.331993335341757
6370	0.315600926136464	0.325636478639792	0.201133848315839	0.466941486930773	0.331833302260139	0.331833302260139
6380	0.315437745769688	0.325479420283945	0.201079777676800	0.466832182515415	0.331673693291265	0.331673693291265
6390	0.315275157318735	0.325322779527545	0.201025934946376	0.466723138155365	0.331514507348835	0.331514507348835
6400	0.315113157940854	0.325166555183068	0.200972318854012	0.466614353176744	0.331355743345496	0.331355743345496
6410	0.314951744809611	0.325010746064094	0.200918928137804	0.466505826906485	0.331197400192918	0.331197400192918
6420	0.314790915114793	0.324855350985344	0.200865761544435	0.466397558672354	0.331039476801866	0.331039476801866
6430	0.314630666062295	0.324700368762729	0.200812817829102	0.466289547802963	0.330881972082271	0.330881972082271
6440	0.314470994874025	0.324545798213387	0.200760095755452	0.466181793627780	0.330724884943304	0.330724884943304
6450	0.314311898787797	0.324391638155726	0.200707594095509	0.466074295477150	0.330568214293442	0.330568214293442
6460	0.314153375057231	0.324237887409465	0.200655311629614	0.465967052682305	0.330411959040537	0.330411959040537
6470	0.313995420951650	0.324084544795669	0.200603247146354	0.465860064575377	0.330256118091887	0.330256118091887
6480	0.313838033755984	0.323931609136792	0.200551399442499	0.465753330489416	0.330100690354295	0.330100690354295
6490	0.313681210770667	0.323779079256713	0.200499767322934	0.465646849758396	0.329945674734139	0.329945674734139
6500	0.313524949311538	0.323626953980771	0.200448349600599	0.465540621717234	0.329791070137436	0.329791070137436
6510	0.313369246709745	0.323475232135805	0.200397145096422	0.465434645701799	0.329636875469903	0.329636875469903
6520	0.313214100311644	0.323323912550187	0.200346152639257	0.465328921048927	0.329483089637017	0.329483089637017
6530	0.313059507478705	0.323172994053855	0.200295371065819	0.465223447096432	0.329329711544078	0.329329711544078
6540	0.312905465587415	0.323022475478352	0.200244799220628	0.465118223183115	0.329176740096269	0.329176740096269
6550	0.312751972029180	0.322872355656855	0.200194435955941	0.465013248648782	0.329024174198713	0.329024174198713
6560	0.312599024210234	0.322722633424208	0.200144280131693	0.464908522834251	0.328872012756529	0.328872012756529
6570	0.312446619551539	0.322573307616957	0.200094330615440	0.464804045081362	0.328720254674892	0.328720254674892
6580	0.312294755488698	0.322424377073377	0.200044586282295	0.464699814732992	0.328568898859087	0.328568898859087
6590	0.312143429471856	0.322275840633505	0.199995046014869	0.464595831133063	0.328417944214561	0.328417944214561
6600	0.311992638965609	0.322127697139172	0.199945708703216	0.464492093626555	0.328267389646979	0.328267389646979
6610	0.311842381448913	0.321979945434026	0.199896573244769	0.464388601559514	0.328117234062277	0.328117234062277
6620	0.311692654414993	0.321832584363568	0.199847638544289	0.464285354279061	0.327967476366712	0.327967476366712
6630	0.311543455371250	0.321685612775174	0.199798903513803	0.464182351133407	0.327818115466916	0.327818115466916
6640	0.311394781839175	0.321539029518129	0.199750367072547	0.464079591471858	0.327669150269939	0.327669150269939
6650	0.311246631354252	0.321392833443645	0.199702028146913	0.463977074644826	0.327520579683305	0.327520579683305
6660	0.311099001465878	0.321247023404895	0.199653885670393	0.463874800003839	0.327372402615056	0.327372402615056
6670	0.310951889737268	0.321101598257035	0.199605938583520	0.463772766901550	0.327224617973800	0.327224617973800
6680	0.310805293745370	0.320956556857231	0.199558185833818	0.463670974691745	0.327077224668759	0.327077224668759
6690	0.310659211080778	0.320811898064682	0.199510626375746	0.463569422729352	0.326930221609812	0.326930221609812
6700	0.310513639347644	0.320667620740643	0.199463259170642	0.463468110370450	0.326783607707541	0.326783607707541
6710	0.310368576163594	0.320523723748453	0.199416083186674	0.463367036972278	0.326637381873274	0.326637381873274
6720	0.310224019159638	0.320380205953551	0.199369097398786	0.463266201893242	0.326491543019130	0.326491543019130
6730	0.310079965980093	0.320237066223504	0.199322300788642	0.463165604492923	0.326346090058057	0.326346090058057
6740	0.309936414282491	0.320094303428028	0.199275692344578	0.463065244132087	0.326201021903877	0.326201021903877
6750	0.309793361737498	0.319951916439007	0.199229271061551	0.462965120172688	0.326056337471329	0.326056337471329
6760	0.309650806028835	0.319809904130516	0.199183035941087	0.462865231977882	0.325912035676101	0.325912035676101
6770	0.309508744853186	0.319668265378839	0.199136985991229	0.462765578912028	0.325768115434876	0.325768115434876
6780	0.309367175920125	0.319526999062492	0.199091120226489	0.462666160340699	0.325624575665368	0.325624575665368
6790	0.309226096952031	0.319386104062240	0.199045437667798	0.462566975630688	0.325481415286360	0.325481415286360
6800	0.309085505684005	0.319245579261116	0.198999937342455	0.462468024150014	0.325338633217741	0.325338633217741
6810	0.308945399863794	0.319105423544441	0.198954618284083	0.462369305267931	0.325196228380541	0.325196228380541
6820	0.308805777251706	0.318965635799842	0.198909479532575	0.462270818354933	0.325054199696969	0.325054199696969
6830	0.308666635620536	0.318826214917265	0.198864520134051	0.462172562782757	0.324912546090445	0.324912546090445
6840	0.308527972755481	0.318687159788999	0.198819739140807	0.462074537924396	0.324771266485637	0.324771266485637
6850	0.308389786454069	0.318548469309687	0.198775135611270	0.461976743154101	0.324630359808492	0.324630359808492
6860	0.308252074526075	0.318410142376346	0.198730708609950	0.461879177847386	0.324489824986273	0.324489824986273
6870	0.308114834793446	0.318272177888381	0.198686457207397	0.461781841381035	0.324349660947584	0.324349660947584
6880	0.307978065090227	0.318134574747600	0.198642380480150	0.461684733133111	0.324209866622410	0.324209866622410
6890	0.307841763262478	0.317997331858229	0.198598477510696	0.461587852482953	0.324070440942140	0.324070440942140
6900	0.307705927168207	0.317860448126929	0.198554747387424	0.461491198811193	0.323931382839605	0.323931382839605
6910	0.307570554677287	0.317723922462805	0.198511189204578	0.461394771499748	0.323792691249102	0.323792691249102
6920	0.307435643671386	0.317587753777427	0.198467802062215	0.461298569931838	0.323654365106425	0.323654365106425
6930	0.307301192043892	0.317451940984837	0.198424585066163	0.461202593491979	0.323516403348895	0.323516403348895
6940	0.307167197699838	0.317316483001564	0.198381537327973	0.461106841565998	0.323378804915386	0.323378804915386
6950	0.307033658555830	0.317181378746639	0.198338657964880	0.461011313541032	0.323241568746352	0.323241568746352
6960	0.306900572539974	0.317046627141604	0.198295946099756	0.460916008805530	0.323104693783856	0.323104693783856
6970	0.306767937591803	0.316912227110525	0.198253400861073	0.460820926749267	0.322968178971597	0.322968178971597
6980	0.306635751662207	0.316778177580004	0.198211021382857	0.460726066763338	0.322832023254930	0.322832023254930
6990	0.306504012713361	0.316644477479192	0.198168806804647	0.460631428240167	0.322696225580897	0.322696225580897
7000	0.306372718718652	0.316511125739794	0.198126756271456	0.460537010573513	0.322560784898252	0.322560784898252
7010	0.306241867662613	0.316378121296087	0.198084868933727	0.460442813158467	0.322425700157479	0.322425700157479
7020	0.306111457540851	0.316245463084923	0.198043143947295	0.460348835391464	0.322290970310822	0.322290970310822
7030	0.305981486359977	0.316113150045747	0.198001580473345	0.460255076670282	0.322156594312305	0.322156594312305
7040	0.305851952137536	0.315981181120599	0.197960177678374	0.460161536394043	0.322022571117756	0.322022571117756
7050	0.305722852901944	0.315849555254126	0.197918934734148	0.460068213963225	0.321888899684827	0.321888899684827
7060	0.305594186692414	0.315718271393593	0.197877850817666	0.459975108779656	0.321755578973018	0.321755578973018
7070	0.305465951558892	0.315587328488887	0.197836925111124	0.459882220246523	0.321622607943697	0.321622607943697
7080	0.305338145561988	0.315456725492532	0.197796156801867	0.459789547768372	0.321489985560121	0.321489985560121
7090	0.305210766772912	0.315326461359691	0.197755545082361	0.459697090751114	0.321357710787456	0.321357710787456
7100	0.305083813273404	0.315196535048174	0.197715089150148	0.459604848602026	0.321225782592797	0.321225782592797
7110	0.304957283155673	0.315066945518451	0.197674788207813	0.459512820729753	0.321094199945186	0.321094199945186
7120	0.304831174522328	0.314937691733654	0.197634641462944	0.459421006544313	0.320962961815635	0.320962961815635
7130	0.304705485486314	0.314808772659583	0.197594648128098	0.459329405457096	0.320832067177138	0.320832067177138
7140	0.304580214170851	0.314680187264720	0.197554807420759	0.459238016880871	0.320701515004695	0.320701515004695
7150	0.304455358709365	0.314551934520226	0.197515118563308	0.459146840229786	0.320571304275327	0.320571304275327
7160	0.304330917245426	0.314424013399953	0.197475580782984	0.459055874919369	0.320441433968090	0.320441433968090
7170	0.304206887932689	0.314296422880449	0.197436193311848	0.458965120366533	0.320311903064101	0.320311903064101
7180	0.304083268934824	0.314169161940962	0.197396955386747	0.458874575989576	0.320182710546543	0.320182710546543
7190	0.303960058425462	0.314042229563446	0.197357866249283	0.458784241208184	0.320053855400688	0.320053855400688
7200	0.303837254588126	0.313915624732567	0.197318925145773	0.458694115443433	0.319925336613913	0.319925336613913
7210	0.303714855616174	0.313789346435707	0.197280131327217	0.458604198117789	0.319797153175711	0.319797153175711
7220	0.303592859712737	0.313663393662969	0.197241484049265	0.458514488655112	0.319669304077708	0.319669304077708
7230	0.303471265090658	0.313537765407179	0.197202982572181	0.458424986480658	0.319541788313678	0.319541788313678
7240	0.303350069972432	0.313412460663896	0.197164626160810	0.458335691021079	0.319414604879556	0.319414604879556
7250	0.303229272590146	0.313287478431408	0.197126414084544	0.458246601704422	0.319287752773452	0.319287752773452
7260	0.303108871185420	0.313162817710744	0.197088345617291	0.458157717960138	0.319161230995666	0.319161230995666
7270	0.302988864009348	0.313038477505671	0.197050420037442	0.458069039219075	0.319035038548697	0.319035038548697
7280	0.302869249322440	0.312914456822699	0.197012636627833	0.457980564913484	0.318909174437260	0.318909174437260
7290	0.302750025394565	0.312790754671087	0.196974994675722	0.457892294477019	0.318783637668296	0.318783637668296
7300	0.302631190504886	0.312667370062840	0.196937493472750	0.457804227344739	0.318658427250983	0.318658427250983
7310	0.302512742941815	0.312544302012720	0.196900132314910	0.457716362953106	0.318533542196751	0.318533542196751
7320	0.302394681002945	0.312421549538238	0.196862910502521	0.457628700739989	0.318408981519290	0.318408981519290
7330	0.302277002994998	0.312299111659668	0.196825827340187	0.457541240144665	0.318284744234564	0.318284744234564
7340	0.302159707233771	0.312176987400037	0.196788882136779	0.457453980607818	0.318160829360817	0.318160829360817
7350	0.302042792044074	0.312055175785137	0.196752074205391	0.457366921571538	0.318037235918590	0.318037235918590
7360	0.301926255759680	0.311933675843520	0.196715402863318	0.457280062479327	0.317913962930724	0.317913962930724
7370	0.301810096723269	0.311812486606503	0.196678867432025	0.457193402776095	0.317791009422376	0.317791009422376
7380	0.301694313286370	0.311691607108169	0.196642467237113	0.457106941908162	0.317668374421025	0.317668374421025
7390	0.301578903809311	0.311571036385366	0.196606201608295	0.457020679323260	0.317546056956480	0.317546056956480
7400	0.301463866661161	0.311450773477710	0.196570069879361	0.456934614470530	0.317424056060893	0.317424056060893
7410	0.301349200219681	0.311330817427585	0.196534071388153	0.456848746800523	0.317302370768765	0.317302370768765
7420	0.301234902871264	0.311211167280144	0.196498205476532	0.456763075765206	0.317181000116953	0.317181000116953
7430	0.301120973010891	0.311091822083310	0.196462471490355	0.456677600817952	0.317059943144683	0.317059943144683
7440	0.301007409042070	0.310972780887773	0.196426868779442	0.456592321413549	0.316939198893551	0.316939198893551
7450	0.300894209376788	0.310854042746996	0.196391396697547	0.456507237008195	0.316818766407537	0.316818766407537
7460	0.300781372435461	0.310735606717209	0.196356054602334	0.456422347059501	0.316698644733007	0.316698644733007
7470	0.300668896646876	0.310617471857414	0.196320841855348	0.456337651026488	0.316578832918724	0.316578832918724
7480	0.300556780448148	0.310499637229380	0.196285757821984	0.456253148369590	0.316459330015852	0.316459330015852
7490	0.300445022284661	0.310382101897646	0.196250801871464	0.456168838550649	0.316340135077966	0.316340135077966
7500	0.300333620610026	0.310264864929518	0.196215973376808	0.456084721032923	0.316221247161054	0.316221247161054
7510	0.300222573886023	0.310147925395073	0.196181271714807	0.456000795281075	0.316102665323524	0.316102665323524
7520	0.300111880582555	0.310031282367149	0.196146696265996	0.455917060761183	0.315984388626212	0.315984388626212
7530	0.300001539177601	0.309914934921353	0.196112246414630	0.455833516940731	0.315866416132387	0.315866416132387
7540	0.299891548157161	0.309798882136056	0.196077921548654	0.455750163288616	0.315748746907756	0.315748746907756
7550	0.299781906015211	0.309683123092391	0.196043721059679	0.455666999275140	0.315631380020466	0.315631380020466
7560	0.299672611253656	0.309567656874254	0.196009644342957	0.455584024372017	0.315514314541115	0.315514314541115
7570	0.299563662382277	0.309452482568300	0.195975690797355	0.455501238052365	0.315397549542750	0.315397549542750
7580	0.299455057918686	0.309337599263943	0.195941859825326	0.455418639790711	0.315281084100878	0.315281084100878
7590	0.299346796388279	0.309223006053353	0.195908150832890	0.455336229062988	0.315164917293466	0.315164917293466
7600	0.299238876324188	0.309108702031455	0.195874563229605	0.455254005346534	0.315049048200944	0.315049048200944
7610	0.299131296267236	0.308994686295927	0.195841096428542	0.455171968120092	0.314933475906214	0.314933475906214
7620	0.299024054765886	0.308880957947196	0.195807749846263	0.455090116863808	0.314818199494649	0.314818199494649
7630	0.298917150376198	0.308767516088440	0.195774522902793	0.455008451059232	0.314703218054098	0.314703218054098
7640	0.298810581661782	0.308654359825579	0.195741415021600	0.454926970189313	0.314588530674889	0.314588530674889
7650	0.298704347193756	0.308541488267281	0.195708425629567	0.454845673738405	0.314474136449833	0.314474136449833
7660	0.298598445550693	0.308428900524950	0.195675554156971	0.454764561192259	0.314360034474227	0.314360034474227
7670	0.298492875318583	0.308316595712732	0.195642800037459	0.454683632038024	0.314246223845853	0.314246223845853
7680	0.298387635090787	0.308204572947506	0.195610162708023	0.454602885764249	0.314132703664987	0.314132703664987
7690	0.298282723467988	0.308092831348884	0.195577641608977	0.454522321860877	0.314019473034394	0.314019473034394
7700	0.298178139058152	0.307981370039207	0.195545236183935	0.454441939819248	0.313906531059336	0.313906531059336
7710	0.298073880476482	0.307870188143544	0.195512945879790	0.454361739132094	0.313793876847573	0.313793876847573
7720	0.297969946345376	0.307759284789684	0.195480770146686	0.454281719293540	0.313681509509361	0.313681509509361
7730	0.297866335294380	0.307648659108138	0.195448708437999	0.454201879799105	0.313569428157458	0.313569428157458
7740	0.297763045960149	0.307538310232133	0.195416760210316	0.454122220145693	0.313457631907122	0.313457631907122
7750	0.297660076986403	0.307428237297609	0.195384924923409	0.454042739831599	0.313346119876115	0.313346119876115
7760	0.297557427023885	0.307318439443216	0.195353202040218	0.453963438356507	0.313234891184705	0.313234891184705
7770	0.297455094730317	0.307208915810307	0.195321591026821	0.453884315221482	0.313123944955664	0.313123944955664
7780	0.297353078770360	0.307099665542941	0.195290091352422	0.453805369928975	0.313013280314267	0.313013280314267
7790	0.297251377815571	0.306990687787871	0.195258702489324	0.453726601982821	0.312902896388301	0.312902896388301
7800	0.297149990544364	0.306881981694548	0.195227423912908	0.453648010888233	0.312792792308058	0.312792792308058
7810	0.297048915641968	0.306773546415111	0.195196255101613	0.453569596151804	0.312682967206336	0.312682967206336
7820	0.296948151800384	0.306665381104387	0.195165195536916	0.453491357281506	0.312573420218444	0.312573420218444
7830	0.296847697718348	0.306557484919884	0.195134244703307	0.453413293786685	0.312464150482198	0.312464150482198
7840	0.296747552101289	0.306449857021788	0.195103402088274	0.453335405178062	0.312355157137921	0.312355157137921
7850	0.296647713661287	0.306342496572958	0.195072667182278	0.453257690967728	0.312246439328445	0.312246439328445
7860	0.296548181117039	0.306235402738925	0.195042039478736	0.453180150669149	0.312137996199111	0.312137996199111
7870	0.296448953193814	0.306128574687882	0.195011518473997	0.453102783797154	0.312029826897766	0.312029826897766
7880	0.296350028623417	0.306022011590684	0.194981103667327	0.453025589867945	0.311921930574763	0.311921930574763
7890	0.296251406144149	0.305915712620842	0.194950794560884	0.452948568399083	0.311814306382963	0.311814306382963
7900	0.296153084500768	0.305809676954518	0.194920590659702	0.452871718909495	0.311706953477730	0.311706953477730
7910	0.296055062444450	0.305703903770521	0.194890491471670	0.452795040919471	0.311599871016935	0.311599871016935
7920	0.295957338732757	0.305598392250300	0.194860496507514	0.452718533950655	0.311493058160951	0.311493058160951
7930	0.295859912129586	0.305493141577943	0.194830605280774	0.452642197526052	0.311386514072653	0.311386514072653
7940	0.295762781405147	0.305388150940171	0.194800817307789	0.452566031170023	0.311280237917418	0.311280237917418
7950	0.295665945335915	0.305283419526329	0.194771132107677	0.452490034408277	0.311174228863123	0.311174228863123
7960	0.295569402704596	0.305178946528389	0.194741549202316	0.452414206767878	0.311068486080141	0.311068486080141
7970	0.295473152300089	0.305074731140935	0.194712068116322	0.452338547777240	0.310963008741343	0.310963008741343
7980	0.295377192917454	0.304970772561169	0.194682688377038	0.452263056966119	0.310857796022096	0.310857796022096
7990	0.295281523357868	0.304867069988894	0.194653409514508	0.452187733865620	0.310752847100257	0.310752847100257
8000	0.295186142428596	0.304763622626521	0.194624231061465	0.452112578008188	0.310648161156179	0.310648161156179
8010	0.295091048942950	0.304660429679051	0.194595152553307	0.452037588927610	0.310543737372699	0.310543737372699
8020	0.294996241720257	0.304557490354083	0.194566173528085	0.451962766159008	0.310439574935144	0.310439574935144
8030	0.294901719585820	0.304454803861798	0.194537293526478	0.451888109238844	0.310335673031326	0.310335673031326
8040	0.294807481370887	0.304352369414959	0.194508512091784	0.451813617704910	0.310232030851538	0.310232030851538
8050	0.294713525912612	0.304250186228902	0.194479828769897	0.451739291096331	0.310128647588554	0.310128647588554
8060	0.294619852054023	0.304148253521536	0.194451243109289	0.451665128953561	0.310025522437626	0.310025522437626
8070	0.294526458643984	0.304046570513333	0.194422754660996	0.451591130818380	0.309922654596482	0.309922654596482
8080	0.294433344537166	0.303945136427322	0.194394362978598	0.451517296233892	0.309820043265319	0.309820043265319
8090	0.294340508594008	0.303843950489089	0.194366067618205	0.451443624744524	0.309717687646808	0.309717687646808
8100	0.294247949680687	0.303743011926761	0.194337868138437	0.451370115896021	0.309615586946085	0.309615586946085
8110	0.294155666669081	0.303642319971013	0.194309764100411	0.451296769235447	0.309513740370749	0.309513740370749
8120	0.294063658436738	0.303541873855053	0.194281755067718	0.451223584311179	0.309412147130862	0.309412147130862
8130	0.293971923866841	0.303441672814619	0.194253840606415	0.451150560672908	0.309310806438943	0.309310806438943
8140	0.293880461848177	0.303341716087973	0.194226020285002	0.451077697871632	0.309209717509964	0.309209717509964
8150	0.293789271275103	0.303242002915899	0.194198293674408	0.451004995459660	0.309108879561352	0.309108879561352
8160	0.293698351047513	0.303142532541690	0.194170660347977	0.450932452990604	0.309008291812981	0.309008291812981
8170	0.293607700070806	0.303043304211147	0.194143119881446	0.450860070019378	0.308907953487167	0.308907953487167
8180	0.293517317255857	0.302944317172572	0.194115671852938	0.450787846102195	0.308807863808671	0.308807863808671
8190	0.293427201518978	0.302845570676761	0.194088315842938	0.450715780796568	0.308708022004691	0.308708022004691
8200	0.293337351781895	0.302747063977001	0.194061051434281	0.450643873661302	0.308608427304858	0.308608427304858
8210	0.293247766971707	0.302648796329059	0.194033878212138	0.450572124256497	0.308509078941234	0.308509078941234
8220	0.293158446020866	0.302550766991182	0.194006795763998	0.450500532143540	0.308409976148310	0.308409976148310
8230	0.293069387867134	0.302452975224084	0.193979803679654	0.450429096885106	0.308311118162997	0.308311118162997
8240	0.292980591453561	0.302355420290948	0.193952901551185	0.450357818045153	0.308212504224627	0.308212504224627
8250	0.292892055728450	0.302258101457411	0.193926088972948	0.450286695188924	0.308114133574947	0.308114133574947
8260	0.292803779645329	0.302161017991565	0.193899365541554	0.450215727882938	0.308016005458115	0.308016005458115
8270	0.292715762162918	0.302064169163948	0.193872730855860	0.450144915694992	0.307918119120696	0.307918119120696
8280	0.292628002245100	0.301967554247537	0.193846184516951	0.450074258194156	0.307820473811659	0.307820473811659
8290	0.292540498860893	0.301871172517742	0.193819726128129	0.450003754950771	0.307723068782372	0.307723068782372
8300	0.292453250984416	0.301775023252403	0.193793355294892	0.449933405536448	0.307625903286596	0.307625903286596
8310	0.292366257594866	0.301679105731779	0.193767071624926	0.449863209524061	0.307528976580486	0.307528976580486
8320	0.292279517676482	0.301583419238544	0.193740874728087	0.449793166487749	0.307432287922580	0.307432287922580
8330	0.292193030218519	0.301487963057780	0.193714764216390	0.449723276002910	0.307335836573798	0.307335836573798
8340	0.292106794215219	0.301392736476973	0.193688739703991	0.449653537646201	0.307239621797440	0.307239621797440
8350	0.292020808665784	0.301297738786003	0.193662800807175	0.449583950995533	0.307143642859176	0.307143642859176
8360	0.291935072574342	0.301202969277141	0.193636947144345	0.449514515630069	0.307047899027046	0.307047899027046
8370	0.291849584949925	0.301108427245038	0.193611178336003	0.449445231130220	0.306952389571452	0.306952389571452
8380	0.291764344806436	0.301014111986725	0.193585494004739	0.449376097077646	0.306857113765159	0.306857113765159
8390	0.291679351162625	0.300920022801602	0.193559893775218	0.449307113055248	0.306762070883282	0.306762070883282
8400	0.291594603042056	0.300826158991431	0.193534377274165	0.449238278647170	0.306667260203288	0.306667260203288
8410	0.291510099473085	0.300732519860334	0.193508944130356	0.449169593438793	0.306572681004989	0.306572681004989
8420	0.291425839488828	0.300639104714781	0.193483593974596	0.449101057016734	0.306478332570537	0.306478332570537
8430	0.291341822127138	0.300545912863589	0.193458326439715	0.449032668968840	0.306384214184419	0.306384214184419
8440	0.291258046430574	0.300452943617909	0.193433141160550	0.448964428884191	0.306290325133453	0.306290325133453
8450	0.291174511446374	0.300360196291229	0.193408037773932	0.448896336353092	0.306196664706782	0.306196664706782
8460	0.291091216226434	0.300267670199355	0.193383015918677	0.448828390967072	0.306103232195870	0.306103232195870
8470	0.291008159827273	0.300175364660416	0.193358075235569	0.448760592318881	0.306010026894497	0.306010026894497
8480	0.290925341310012	0.300083278994851	0.193333215367348	0.448692940002486	0.305917048098752	0.305917048098752
8490	0.290842759740348	0.299991412525404	0.193308435958701	0.448625433613072	0.305824295107030	0.305824295107030
8500	0.290760414188525	0.299899764577117	0.193283736656245	0.448558072747035	0.305731767220029	0.305731767220029
8510	0.290678303729309	0.299808334477325	0.193259117108515	0.448490857001980	0.305639463740737	0.305639463740737
8520	0.290596427441963	0.299717121555647	0.193234576965956	0.448423785976720	0.305547383974438	0.305547383974438
8530	0.290514784410223	0.299626125143983	0.193210115880908	0.448356859271269	0.305455527228695	0.305455527228695
8540	0.290433373722268	0.299535344576503	0.193185733507592	0.448290076486845	0.305363892813355	0.305363892813355
8550	0.290352194470698	0.299444779189643	0.193161429502102	0.448223437225863	0.305272480040538	0.305272480040538
8560	0.290271245752510	0.299354428322098	0.193137203522388	0.448156941091932	0.305181288224631	0.305181288224631
8570	0.290190526669069	0.299264291314815	0.193113055228249	0.448090587689854	0.305090316682287	0.305090316682287
8580	0.290110036326088	0.299174367510987	0.193088984281320	0.448024376625620	0.304999564732417	0.304999564732417
8590	0.290029773833599	0.299084656256047	0.193064990345059	0.447958307506407	0.304909031696184	0.304909031696184
8600	0.289949738305931	0.298995156897657	0.193041073084734	0.447892379940575	0.304818716896999	0.304818716896999
8610	0.289869928861685	0.298905868785710	0.193017232167418	0.447826593537667	0.304728619660514	0.304728619660514
8620	0.289790344623710	0.298816791272313	0.192993467261969	0.447760947908399	0.304638739314620	0.304638739314620
8630	0.289710984719080	0.298727923711788	0.192969778039024	0.447695442664666	0.304549075189437	0.304549075189437
8640	0.289631848279069	0.298639265460663	0.192946164170987	0.447630077419530	0.304459626617310	0.304459626617310
8650	0.289552934439125	0.298550815877663	0.192922625332018	0.447564851787225	0.304370392932807	0.304370392932807
8660	0.289474242338851	0.298462574323709	0.192899161198019	0.447499765383150	0.304281373472707	0.304281373472707
8670	0.289395771121979	0.298374540161904	0.192875771446628	0.447434817823866	0.304192567576000	0.304192567576000
